X,Y,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_t,parent_sta,stop_timez,wheelchair,icon_url
-79.958955,40.4483,"8784","8784",CENTRE AVE + ALLEQUIPPA,,40.448300000000003,-79.958955000000003,"01",,,,,"0",./0.png
-79.977196,40.430421,"4834","4834",WHARTON ST + S 20TH,,40.430421000000003,-79.977196000000006,"01",,,,,"0",./0.png
-79.923782,40.477164,"8220","8220",NEGLEY AVE + BRYANT,,40.477164000000002,-79.923782000000003,"01",,,,,"0",./0.png
-79.871688,40.4459,"7714","7714",MONTIER ST + PARK,,40.445900000000002,-79.871688000000006,"01",,,,,"0",./0.png
-80.00895,40.427595,"17307","17307",SOUTHERN AV+ COWAN,,40.427594999999997,-80.008949999999999,"01",,,,,"0",./0.png
-79.924561,40.434559,"21471","21471",BEACON ST + MUNHALL RD,,40.434559000000000,-79.924560999999997,"01",,,,,"0",./0.png
-79.913453,40.465682,"20398","20398",LARIMER AVE + WINSLOW,,40.465682000000001,-79.913453000000004,"01",,,,,"0",./0.png
-79.865886,40.459355,"22012","20091",ROBINSON BLVD + #2600 (OPP E GATE),,40.459355000000002,-79.865886000000003,"01",,,,,"0",./0.png
-79.880181,40.443157,"7622","7622",WALLACE AVE + MILL,,40.443156999999999,-79.880180999999993,"01",,,,,"0",./0.png
-80.104623,40.350401,"6240","6240",WINFIELD ST + BANK,,40.350400999999998,-80.104623000000004,"01",,,,,"0",./0.png
-80.052139,40.436195,"5462","5462",NOBLESTOWN RD + BARTOW,,40.436194999999998,-80.052138999999997,"01",,,,,"0",./0.png
-79.760657,40.600218,"18326","18326",CENTER ST + 7TH,,40.600217999999998,-79.760656999999995,"01",,,,,"0",./0.png
-80.003964,40.441042,"44","44",STANWIX ST AT FORBES AVE,,40.441042000000003,-80.003963999999996,"01",,,,,"0",./0.png
-79.773145,40.542548,"12806","12806",PITTSBURGH + BUTLER,,40.542547999999996,-79.773145000000000,"01",,,,,"0",./0.png
-80.006204,40.545247,"17587","17587",ROSS PARK OUTER PARKING LOT + SHELTER,,40.545247000000003,-80.006203999999997,"01",,,,,"0",./0.png
-79.93104,40.428465,"11659","11659",BEECHWOOD BLVD + PARKWAY ENTRANCE,,40.428465000000003,-79.931039999999996,"01",,,,,"0",./0.png
-79.707327,40.655803,"17327","17327",FREEPORT RD + ALTERMOOR DR,,40.655802999999999,-79.707327000000006,"01",,,,,"0",./0.png
-79.94765,40.348939,"18667","18667",DELWAR + APPLEBEES DRVWY,,40.348939000000001,-79.947649999999996,"01",,,,,"0",./0.png
-80.011288,40.38941,"6168","6168",FREEDOM AVE + WAREMAN,,40.389409999999998,-80.011287999999993,"01",,,,,"0",./0.png
-80.148792,40.51724,"2206","2206",GRAND AVE + VON STEIN,,40.517240000000001,-80.148792000000000,"01",,,,,"0",./0.png
-80.092911,40.376844,"6265","6265",MAIN ST + #1737,,40.376843999999998,-80.092911000000001,"01",,,,,"0",./0.png
-79.844132,40.526325,"14371","14371",HULTON RD + RIVERVIEW HS,,40.526325000000000,-79.844132000000002,"01",,,,,"0",./0.png
-80.221357,40.579884,"1481","1481",MERCHANT ST + VALLEY,,40.579884000000000,-80.221356999999998,"01",,,,,"0",./0.png
-80.205175,40.451815,"4984","4984",CLIFF MINE RD + OAK MOSS DR,,40.451815000000003,-80.205174999999997,"01",,,,,"0",./0.png
-79.828348,40.371262,"16233","16233",EAST PITTSBURGH-MCKEESPORT BLVD + THE LANE,,40.371262000000002,-79.828348000000005,"01",,,,,"0",./0.png
-79.933291,40.44551,"7651","7651",BEELER ST + BEELERMONT,,40.445509999999999,-79.933290999999997,"01",,,,,"0",./0.png
-79.861181,40.44477,"18617","18617",PENN AVE + JACKSON,,40.444769999999998,-79.861181000000002,"01",,,,,"0",./0.png
-80.067468,40.416189,"5480","5480",NOBLESTOWN RD + HAWTHORNE,,40.416189000000003,-80.067468000000005,"01",,,,,"0",./0.png
-80.085733,40.38239,"5797","5797",LINDSAY RD + #509,,40.382390000000001,-80.085733000000005,"01",,,,,"0",./0.png
-79.847059,40.37326,"10988","10988",2ND ST + GRANT,,40.373260000000002,-79.847059000000002,"01",,,,,"0",./0.png
-79.853103,40.446023,"7897","7897",WM PENN HWY + #2295,,40.446022999999997,-79.853103000000004,"01",,,,,"0",./0.png
-79.912274,40.354259,"11015","11015",LEBANON CHURCH RD + POLK,,40.354258999999999,-79.912273999999996,"01",,,,,"0",./0.png
-79.928753,40.421788,"10914","10914",MURRAY AVE + LORETTA,,40.421787999999999,-79.928753000000000,"01",,,,,"0",./0.png
-79.990242,40.531605,"1052","1052",THOMPSON RUN RD + ABARD,,40.531604999999999,-79.990241999999995,"01",,,,,"0",./0.png
-79.848341,40.37148,"18411","18411",KENNEDY AVE + 4TH,,40.371479999999998,-79.848341000000005,"01",,,,,"0",./0.png
-79.81184,40.428246,"13592","13592",PENN CENTER BLVD + BLDG #3,,40.428246000000001,-79.811840000000004,"01",,,,,"0",./0.png
-79.895957,40.468713,"8444","8444",LEMINGTON AVE + LINCOLN,,40.468713000000001,-79.895956999999996,"01",,,,,"0",./0.png
-80.113749,40.486335,"22419","22419",HERBST RD + AGNES,,40.486334999999997,-80.113748999999999,"01",,,,,"0",./0.png
-79.997553,40.441434,"3158","3158",SIXTH AVE + SMITHFIELD ST,,40.441434000000001,-79.997552999999996,"01",,,,,"0",./0.png
-80.076804,40.413371,"5485","5485",NOBLESTOWN RD + IDLEWOOD,,40.413370999999998,-80.076803999999996,"01",,,,,"0",./0.png
-79.822022,40.47443,"14382","14382",FRANKSTOWN RD + SPRING GROVE RD,,40.474429999999998,-79.822022000000004,"01",,,,,"0",./0.png
-80.011537,40.415711,"6776","6776",BOGGS AVE + WARRINGTON FS,,40.415711000000002,-80.011537000000004,"01",,,,,"0",./0.png
-79.946396,40.485073,"14985","14985",BUTLER ST + 57TH,,40.485073000000000,-79.946395999999993,"01",,,,,"0",./0.png
-79.969258,40.397905,"21560","21560",AGNEW RD + LAFFERTY DR,,40.397905000000002,-79.969257999999996,"01",,,,,"0",./0.png
-79.968513,40.456643,"22627","22481",BRERETON ST AT #3035,,40.456643000000000,-79.968513000000002,"01",,,,,"0",./0.png
-79.898376,40.439692,"7233","7233",FORBES AVE + BRADDOCK FS,,40.439692000000001,-79.898375999999999,"01",,,,,"0",./0.png
-79.918504,40.428336,"8009","8009",TILBURY AVE + FORWARD,,40.428336000000002,-79.918503999999999,"01",,,,,"0",./0.png
-79.885453,40.453159,"9198","9198",OAKWOOD ST + KELLY,,40.453158999999999,-79.885452999999998,"01",,,,,"0",./0.png
-79.78083,40.476371,"14690","14690",SALTSBURG RD + REITER RD,,40.476371000000000,-79.780829999999995,"01",,,,,"0",./0.png
-80.064506,40.453786,"20476","20476",CHARTIERS AVE + FURMAN WAY FS,,40.453786000000001,-80.064505999999994,"01",,,,,"0",./0.png
-79.96845,40.44267,"18918","18918",ECKSTIEN + WADSWORTH FS,,40.442670000000000,-79.968450000000004,"01",,,,,"0",./0.png
-80.006447,40.452023,"1829","1829",ALLEGHENY SQ WEST + STOP #2,,40.452022999999997,-80.006446999999994,"01",,,,,"0",./0.png
-80.007329,40.49599,"21363","21363",IVORY AVE + SCHERLING ST,,40.495989999999999,-80.007328999999999,"01",,,,,"0",./0.png
-80.004448,40.440689,"20","20769",STANWIX ST + FOURTH AVE,,40.440688999999999,-80.004447999999996,"01",,,,,"0",./0.png
-79.778435,40.582478,"12646","12646",FREEPORT RD + CRAWFORD RUN,,40.582478000000002,-79.778435000000002,"01",,,,,"0",./0.png
-79.84848,40.446755,"15109","19146",BEULAH RD + MCCRADY RD,,40.446755000000003,-79.848479999999995,"01",,,,,"0",./0.png
-80.00759,40.347836,"6928","6928",GARDENVILLE RD + KOEFFLER,,40.347836000000001,-80.007589999999993,"01",,,,,"0",./0.png
-79.946634,40.494272,"2420","2420",BUTLER ST + ISABELLA,,40.494272000000002,-79.946634000000003,"01",,,,,"0",./0.png
-80.023613,40.558319,"329","329",MCKNIGHT RD + PERRYMONT RD,,40.558318999999997,-80.023612999999997,"01",,,,,"0",./0.png
-79.990318,40.424948,"7027","7027",ARLINGTON AVE + #916,,40.424948000000001,-79.990318000000002,"01",,,,,"0",./0.png
-80.184008,40.537069,"22618","1515",BROAD ST AT BANK ST FS,,40.537069000000002,-80.184008000000006,"01",,,,,"0",./0.png
-80.020141,40.393712,"6162","6162",BROOKLINE BLVD + FLATBUSH,,40.393712000000001,-80.020140999999995,"01",,,,,"0",./0.png
-80.069388,40.450645,"4154","4154",LADOGA ST + KATHY,,40.450645000000002,-80.069388000000004,"01",,,,,"0",./0.png
-80.026254,40.454102,"1730","1730",PENNSYLVANIA AVE + MANHATTAN,,40.454101999999999,-80.026253999999994,"01",,,,,"0",./0.png
-79.875578,40.298619,"20607","20607",STATE ST + MAPLE AVE,,40.298619000000002,-79.875578000000004,"01",,,,,"0",./0.png
-79.870451,40.446617,"7715","7715",MONTIER ST + LABELLE,,40.446617000000003,-79.870451000000003,"01",,,,,"0",./0.png
-79.911854,40.406204,"10961","10961",8TH AVE + WEST FS,,40.406204000000002,-79.911854000000005,"01",,,,,"0",./0.png
-79.964555,40.398709,"17212","17212",CLOVERFIELD ST + AGNEW,,40.398708999999997,-79.964555000000004,"01",,,,,"0",./0.png
-80.05802,40.381925,"4749","4749",BOWER HILL RD + LONGRIDGE,,40.381925000000003,-80.058019999999999,"01",,,,,"0",./0.png
-79.811691,40.522957,"20024","20024",HULTON RD + JEFFERSON,,40.522956999999998,-79.811690999999996,"01",,,,,"0",./0.png
-79.930445,40.49423,"12768","12768",MAIN ST + #1113,,40.494230000000002,-79.930445000000006,"01",,,,,"0",./0.png
-79.995804,40.565075,"3375","3375",FERGUSON RD + FOXCROFT,,40.565075000000000,-79.995804000000007,"01",,,,,"0",./0.png
-80.057814,40.488804,"1390","1390",OHIO RIVER BLVD + SPRING AVE (STEPS),,40.488804000000002,-80.057813999999993,"01",,,,,"0",./0.png
-80.004441,40.440308,"2261","2261",STANWIX ST + FOURTH AVE (PPG PLACE),,40.440308000000002,-80.004441000000000,"01",,,,,"0",./0.png
-79.896124,40.468661,"8806","8806",LINCOLN AVE + LEMINGTON,,40.468660999999997,-79.896124000000000,"01",,,,,"0",./0.png
-79.971092,40.445424,"8782","8782",CENTRE AVE + REED,,40.445424000000003,-79.971091999999999,"01",,,,,"0",./0.png
-79.930902,40.473278,"9283","9283",STANTON AVE + CHISLETT ST,,40.473278000000001,-79.930902000000003,"01",,,,,"0",./0.png
-80.078634,40.451405,"3732","3732",BROADHEAD-FORDING RD + VILLAGE RD #1,,40.451405000000001,-80.078633999999994,"01",,,,,"0",./0.png
-79.87001,40.461159,"8956","8956",FRANKSTOWN RD + EASTWOOD RD,,40.461159000000002,-79.870009999999994,"01",,,,,"0",./0.png
-79.865843,40.401233,"20721","20721",BRADDOCK AVE + LIBRARY,,40.401232999999998,-79.865842999999998,"01",,,,,"0",./0.png
-79.973764,40.450214,"20456","20456",BEDFORD AVE + DUFF ST,,40.450214000000003,-79.973764000000003,"01",,,,,"0",./0.png
-80.035698,40.469385,"1945","1945",CALIFORNIA AVE + BOSTON ST,,40.469385000000003,-80.035697999999996,"01",,,,,"0",./0.png
-79.953484,40.46434,"1151","1151",MAIN ST + HOWLEY,,40.464340000000000,-79.953484000000003,"01",,,,,"0",./0.png
-80.028262,40.50977,"922","922",CENTER AVE + PERRYSVILLE,,40.509770000000003,-80.028261999999998,"01",,,,,"0",./0.png
-80.045492,40.510769,"19753","19753",CORNELL AVE + SPRUCE VALLEY DR,,40.510769000000003,-80.045491999999996,"01",,,,,"0",./0.png
-80.004502,40.484647,"1770","1770",REGULUS ST + COLBY,,40.484647000000002,-80.004502000000002,"01",,,,,"0",./0.png
-80.017676,40.408661,"6402","6402",WEST LIBERTY AVE + CAPE MAY,,40.408661000000002,-80.017675999999994,"01",,,,,"0",./0.png
-80.000504,40.472945,"20825","20825",SUNSET AVE + ESSEN ST,,40.472945000000003,-80.000504000000006,"01",,,,,"0",./0.png
-79.939415,40.413525,"20868","20868",HAZELWOOD AVE + NANSEN ST,,40.413525000000000,-79.939414999999997,"01",,,,,"0",./0.png
-80.070404,40.470256,"3645","3645",BROADWAY ST + CHARLES,,40.470255999999999,-80.070403999999996,"01",,,,,"0",./0.png
-79.813992,40.525113,"20023","20023",HULTON RD + LINCOLN,,40.525112999999997,-79.813991999999999,"01",,,,,"0",./0.png
-79.947853,40.454308,"14415","14415",BAUM BLVD + MILLVALE AVE,,40.454307999999997,-79.947852999999995,"01",,,,,"0",./0.png
-80.028087,40.500124,"913","913",CONNIE DR + #110,,40.500124000000000,-80.028086999999999,"01",,,,,"0",./0.png
-79.875718,40.488368,"9361","9361",OLD FREEPORT RD + POST OFFICE,,40.488368000000001,-79.875718000000006,"01",,,,,"0",./0.png
-79.87554,40.376822,"11756","11756",HOMEVILLE RD + CASTLE #2,,40.376821999999997,-79.875540000000001,"01",,,,,"0",./0.png
-79.999586,40.476915,"1823","1823",PENFORT ST + MT PLEASANT,,40.476914999999998,-79.999585999999994,"01",,,,,"0",./0.png
-79.943177,40.486333,"14964","14964",BUTLER ST + #6002,,40.486333000000002,-79.943177000000006,"01",,,,,"0",./0.png
-79.986562,40.393302,"10025","10025",BROWNSVILLE RD + WOODFORD AVE,,40.393301999999998,-79.986562000000006,"01",,,,,"0",./0.png
-79.912907,40.29072,"11262","11262",WORTHINGTON AVE + HWY RT 51,,40.290720000000000,-79.912907000000004,"01",,,,,"0",./0.png
-79.965879,40.453012,"20452","20452",BEDFORD AVE + HERRON AVE FS,,40.453012000000001,-79.965879000000001,"01",,,,,"0",./0.png
-79.844771,40.463554,"19162","19162",COAL HOLLOW + CLIFF,,40.463554000000002,-79.844770999999994,"01",,,,,"0",./0.png
-79.977763,40.424008,"2653","2653",S 18TH ST + PIUS ST,,40.424008000000001,-79.977762999999996,"01",,,,,"0",./0.png
-79.858995,40.419919,"8116","8116",BRINTON RD + RIDGE,,40.419919000000000,-79.858994999999993,"01",,,,,"0",./0.png
-80.002892,40.45303,"216","216",EAST OHIO ST + UNION PL,,40.453029999999998,-80.002892000000003,"01",,,,,"0",./0.png
-79.790011,40.498496,"20027","20027",MILLTOWN RD + COMMUNITY MARKET DRVWY,,40.498496000000003,-79.790011000000007,"01",,,,,"0",./0.png
-79.885653,40.273078,"11194","11194",THIRD AT RT 51 OVERPASS - ELIZABETH PARK AND RIDE,,40.273077999999998,-79.885653000000005,"01",,,,,"0",./0.png
-79.880054,40.385798,"11709","11709",GREENSPRINGS AVE + ROBERTA,,40.385798000000001,-79.880054000000001,"01",,,,,"0",./0.png
-80.043827,40.383109,"5950","5950",WASHINGTON RD + SHADY DR,,40.383108999999997,-80.043826999999993,"01",,,,,"0",./0.png
-79.901554,40.397711,"17736","17736",MAIN + 22ND,,40.397711000000001,-79.901554000000004,"01",,,,,"0",./0.png
-80.009728,40.564091,"411","411",PEEBLES RD + PARKWAY,,40.564090999999998,-80.009727999999996,"01",,,,,"0",./0.png
-79.850183,40.457737,"7602","7602",LAKETON RD + CHURCHILL,,40.457737000000002,-79.850183000000001,"01",,,,,"0",./0.png
-79.958847,40.494289,"20941","20941",PARKER ST + KLOEHLER FS,,40.494289000000002,-79.958847000000006,"01",,,,,"0",./0.png
-80.007281,40.42927,"6779","6779",SHILOH ST + VIRGINIA,,40.429270000000002,-80.007281000000006,"01",,,,,"0",./0.png
-79.984757,40.55817,"2497","2497",FERGUSON RD + LINWOOD #2,,40.558169999999997,-79.984757000000002,"01",,,,,"0",./0.png
-79.963795,40.437962,"2639","2639",FIFTH AVE + CRAFT AVE (CARLOW UNIV),,40.437961999999999,-79.963795000000005,"01",,,,,"0",./0.png
-79.983389,40.473098,"2770","2770",MT TROY RD + ALFRED,,40.473098000000000,-79.983389000000003,"01",,,,,"0",./0.png
-80.003312,40.431895,"11216","11216",E CARSON ST + STATION SQUARE STATION,,40.431894999999997,-80.003311999999994,"01",,,,,"0",./0.png
-80.012749,40.3884,"6166","6166",CHELTON AVE + FREEDOM,,40.388399999999997,-80.012748999999999,"01",,,,,"0",./0.png
-79.927122,40.484272,"9350","9350",CHISLETT ST + MARTHA,,40.484271999999997,-79.927121999999997,"01",,,,,"0",./0.png
-80.062714,40.448493,"4263","4263",MIDDLETOWN RD + BERRY,,40.448492999999999,-80.062714000000000,"01",,,,,"0",./0.png
-80.006111,40.421135,"4764","4764",SHJ BUS TURNAROUND SHELTER,,40.421135000000000,-80.006111000000004,"01",,,,,"1",./0.png
-79.969513,40.417542,"4867","4867",ARLINGTON AVE + COLOGNE,,40.417541999999997,-79.969513000000006,"01",,,,,"0",./0.png
-79.895639,40.487252,"3308","3308",FREEPORT RD + ST MARGARETS DR,,40.487251999999998,-79.895639000000003,"01",,,,,"0",./0.png
-80.065788,40.39888,"5906","5906",ORCHARD SPRING RD + GREENTREE FS,,40.398879999999998,-80.065787999999998,"01",,,,,"0",./0.png
-80.051069,40.506908,"19564","19564",FOREST AVE + KLEMONT FS,,40.506908000000003,-80.051068999999998,"01",,,,,"0",./0.png
-80.027586,40.464644,"1911","1911",MARSHALL AVE + NEW HAMPSHIRE,,40.464644000000000,-80.027585999999999,"01",,,,,"0",./0.png
-79.961379,40.441153,"9021","9021",DARRAGH ST + VICTORIA,,40.441153000000000,-79.961378999999994,"01",,,,,"0",./0.png
-80.073425,40.374374,"6278","6278",BOWER HILL RD + SYLVANDELL,,40.374374000000003,-80.073425000000000,"01",,,,,"0",./0.png
-79.956952,40.510899,"2431","2431",MT ROYAL BLVD + KENNETH,,40.510899000000002,-79.956952000000001,"01",,,,,"0",./0.png
-79.944469,40.462316,"18148","18148",GROSS ST + FRIENDSHIP,,40.462316000000001,-79.944468999999998,"01",,,,,"0",./0.png
-80.003578,40.566636,"507","507",DUNCAN AVE + ROYAL MANOR CT #2,,40.566636000000003,-80.003578000000005,"01",,,,,"0",./0.png
-79.761223,40.452351,"14602","14602",CENTER RD + HELMAR DR FS,,40.452351000000000,-79.761223000000001,"01",,,,,"0",./0.png
-79.800051,40.376807,"11166","11166",LINCOLN HWY + JACOB,,40.376806999999999,-79.800050999999996,"01",,,,,"0",./0.png
-79.987392,40.448769,"18641","18641",16TH ST + PENN AVE,,40.448768999999999,-79.987392000000000,"01",,,,,"0",./0.png
-79.891101,40.334244,"20554","20554",MONONGAHELA AVE + 1ST ST,,40.334243999999998,-79.891101000000006,"01",,,,,"0",./0.png
-79.996613,40.549164,"1103","1103",AMITY DR + CARRIAGE,,40.549163999999998,-79.996612999999996,"01",,,,,"0",./0.png
-79.983688,40.375664,"21165","9650",HWY RT 51 + GREENLEE RD,,40.375664000000000,-79.983688000000001,"01",,,,,"0",./0.png
-79.978391,40.362326,"9430","9430",PROSPECT RD + WAINWRIGHT,,40.362326000000003,-79.978391000000002,"01",,,,,"0",./0.png
-80.227418,40.586599,"1334","1334",MERCHANT ST + 6TH,,40.586599000000000,-80.227418000000000,"01",,,,,"0",./0.png
-79.9129,40.460461,"22816","22672",LINCOLN AVE AT FRANKSTOWN AVE FS,,40.460461000000002,-79.912899999999993,"01",,,,,"0",./0.png
-79.956618,40.494284,"3422","3422",PARKER ST + HILL,,40.494284000000000,-79.956618000000006,"01",,,,,"0",./0.png
-79.938845,40.472022,"9242","9242",SCHENLEY AVE + PACIFIC,,40.472022000000003,-79.938845000000001,"01",,,,,"0",./0.png
-80.015973,40.43449,"20396","20396",LABELLE ST + PIERMONT,,40.434489999999997,-80.015973000000002,"01",,,,,"0",./0.png
-80.05211,40.387849,"4668","4668",BEVERLY RD + W MARLIN,,40.387849000000003,-80.052109999999999,"01",,,,,"0",./0.png
-79.96531,40.465479,"22128","3404",BUTLER ST + 36TH ST,,40.465479000000002,-79.965310000000002,"01",,,,,"0",./0.png
-79.996594,40.485444,"2864","2864",SPRING GARDEN AVE + #3681,,40.485444000000001,-79.996594000000002,"01",,,,,"0",./0.png
-79.982348,40.370796,"9652","9652",HWY RT 51 + DELCO,,40.370795999999999,-79.982348000000002,"01",,,,,"0",./0.png
-79.998253,40.565739,"3374","3374",FERGUSON RD + THOMPSON RUN RD FS,,40.565739000000001,-79.998253000000005,"01",,,,,"0",./0.png
-79.994214,40.320577,"20233","20233",ZUPANCIC DR + SPRINGDALE,,40.320577000000000,-79.994213999999999,"01",,,,,"0",./0.png
-79.834844,40.322249,"10252","10252",OLYMPIA DRIVEWAY + LIFE SPAN,,40.322248999999999,-79.834844000000004,"01",,,,,"0",./0.png
-80.026958,40.47177,"1605","1605",BRIGHTON RD + MCDOWELL,,40.471769999999999,-80.026957999999993,"01",,,,,"0",./0.png
-79.80632,40.430328,"7590","7590",WM PENN HWY + HOME DEPOT,,40.430328000000003,-79.806319999999999,"01",,,,,"0",./0.png
-79.863596,40.405622,"22706","22582",6TH ST AT BALDRIDGE ST,,40.405622000000001,-79.863596000000001,"01",,,,,"0",./0.png
-79.921679,40.468152,"19412","19412",HIGHLAND AVE + HAYS,,40.468152000000003,-79.921678999999997,"01",,,,,"0",./0.png
-79.879415,40.488047,"12595","12595",FREEPORT RD + #1150,,40.488047000000002,-79.879414999999995,"01",,,,,"0",./0.png
-79.999735,40.584988,"18701","18701",PRESIDENTIAL DR + WASHINGTON,,40.584988000000003,-79.999735000000001,"01",,,,,"0",./0.png
-80.090987,40.4804,"3463","3463",MCCOY RD + WARBLER,,40.480400000000003,-80.090986999999998,"01",,,,,"0",./0.png
-79.944012,40.409879,"12078","12078",SECOND AVE + FLOWERS,,40.409878999999997,-79.944012000000001,"01",,,,,"0",./0.png
-79.990528,40.355211,"9681","9681",BROWNSVILLE RD + MCANULTY,,40.355210999999997,-79.990527999999998,"01",,,,,"0",./0.png
-79.895169,40.434301,"7238","7238",BRADDOCK AVE + OVERTON,,40.434300999999998,-79.895168999999996,"01",,,,,"0",./0.png
-80.018485,40.462182,"1790","1790",CHARLES ST + BRIGHTRIDGE,,40.462181999999999,-80.018484999999998,"01",,,,,"0",./0.png
-80.065562,40.453006,"17235","17235",JEFFERS ST + #1330,,40.453006000000002,-80.065562000000000,"01",,,,,"0",./0.png
-80.051798,40.432745,"5465","5465",NOBLESTOWN RD + #2094,,40.432744999999997,-80.051798000000005,"01",,,,,"0",./0.png
-80.020111,40.546592,"292","292",CORBETT DR + TOWNE TOWERS NORTH,,40.546591999999997,-80.020111000000000,"01",,,,,"0",./0.png
-80.010727,40.431144,"6674","6674",VIRGINIA AVE + KEARSARGE,,40.431144000000003,-80.010727000000003,"01",,,,,"0",./0.png
-79.839313,40.479959,"14333","14333",VERONA RD + MAPLE,,40.479959000000001,-79.839313000000004,"01",,,,,"0",./0.png
-79.877883,40.437594,"7805","7805",REBECCA ST + ELLA,,40.437593999999997,-79.877882999999997,"01",,,,,"0",./0.png
-79.938028,40.466551,"9213","9213",ATLANTIC AVE + KINCAID,,40.466551000000003,-79.938028000000003,"01",,,,,"0",./0.png
-80.005454,40.419063,"6983","6983",GEARING AVE + CLIMAX,,40.419063000000001,-80.005454000000000,"01",,,,,"0",./0.png
-79.862889,40.426767,"7811","7811",ARDMORE BLVD + BEVINGTON FS,,40.426766999999998,-79.862888999999996,"01",,,,,"0",./0.png
-79.894821,40.422535,"7304","7304",SCHOYER AVE + TONETTE,,40.422535000000003,-79.894820999999993,"01",,,,,"0",./0.png
-79.80179,40.377544,"11141","11141",LINCOLN HWY + ISAAC FS,,40.377544000000000,-79.801789999999997,"01",,,,,"0",./0.png
-80.106802,40.506232,"15991","15991",GRAND AVE + NEVILLE METALS,,40.506231999999997,-80.106802000000002,"01",,,,,"0",./0.png
-79.890516,40.421986,"7246","7246",MONONGAHELA AVE + CHURCH,,40.421985999999997,-79.890516000000005,"01",,,,,"0",./0.png
-80.110706,40.358016,"6447","6447",RAILROAD ST + STATION,,40.358015999999999,-80.110705999999993,"01",,,,,"0",./0.png
-79.913047,40.453986,"20014","20014",FIFTH AVE + PENN AVE FS,,40.453986000000000,-79.913047000000006,"01",,,,,"0",./0.png
-80.06631,40.44385,"19614","19614",INGRAM AVE + MARCROSS,,40.443849999999998,-80.066310000000001,"01",,,,,"0",./0.png
-79.998641,40.42572,"6730","6730",KATHLEEN ST + CRAIGHEAD,,40.425719999999998,-79.998641000000006,"01",,,,,"0",./0.png
-79.949348,40.454144,"14368","14368",BAUM BLVD + ENFIELD ST,,40.454143999999999,-79.949348000000001,"01",,,,,"0",./0.png
-79.997927,40.410331,"2527","2527",BON AIR AVE + CAMFIELD,,40.410330999999999,-79.997927000000004,"01",,,,,"0",./0.png
-79.995157,40.321828,"18870","18870",BROWNSVILLE + SYLVANIA,,40.321827999999996,-79.995157000000006,"01",,,,,"0",./0.png
-80.082633,40.410029,"5406","5406",MAIN ST + CHESTNUT,,40.410029000000002,-80.082633000000001,"01",,,,,"0",./0.png
-79.890228,40.467114,"8426","8426",LEMINGTON AVE + OBERLIN,,40.467114000000002,-79.890227999999993,"01",,,,,"0",./0.png
-80.042428,40.401533,"4563","4563",BANKSVILLE RD + #3021,,40.401533000000001,-80.042428000000001,"01",,,,,"0",./0.png
-79.960497,40.440692,"9022","9022",DARRAGH ST + FIFTH,,40.440691999999999,-79.960497000000004,"01",,,,,"0",./0.png
-79.923403,40.429877,"10920","10920",MURRAY AVE + FORWARD,,40.429876999999998,-79.923402999999993,"01",,,,,"0",./0.png
-80.008837,40.452173,"2601","2601",ARCH ST + RIDGE,,40.452173000000002,-80.008837000000000,"01",,,,,"0",./0.png
-80.067358,40.467846,"3620","3620",BROADWAY ST + 3RD,,40.467846000000002,-80.067357999999999,"01",,,,,"0",./0.png
-79.932179,40.494602,"12703","12703",MAIN ST + CANAL ST,,40.494602000000000,-79.932179000000005,"01",,,,,"0",./0.png
-79.993535,40.437995,"3241","3241",FORBES AVE + BOYD ST (DUQUESNE UNIV),,40.437995000000001,-79.993534999999994,"01",,,,,"0",./0.png
-80.010758,40.351982,"6931","6931",GARDENVILLE RD + BAPTIST,,40.351982000000000,-80.010757999999996,"01",,,,,"0",./0.png
-79.99536,40.441202,"1510","1510",GRANT ST + US STEEL STOP A,,40.441201999999997,-79.995360000000005,"01",,,,,"0",./0.png
-80.010907,40.413133,"6400","6400",SOUTH BUSWAY + DAWN AVE SHELTER,,40.413133000000002,-80.010907000000003,"01",,,,,"2",./0.png
-79.935394,40.424318,"12136","12136",GREENFIELD AVE + GRAPHIC,,40.424318000000000,-79.935394000000002,"01",,,,,"0",./0.png
-80.009673,40.430652,"6675","6675",VIRGINIA AVE + MAPLE TERRACE,,40.430652000000002,-80.009673000000006,"01",,,,,"0",./0.png
-79.879977,40.44111,"21042","7705",ROSS AVE + COAL,,40.441110000000002,-79.879976999999997,"01",,,,,"0",./0.png
-79.834557,40.537945,"3174","19426",FREEPORT RD + ALPHA DR W,,40.537945000000001,-79.834557000000004,"01",,,,,"0",./0.png
-79.886088,40.399459,"11117","11117",WHITAKER ST + GRANT,,40.399459000000000,-79.886088000000001,"01",,,,,"0",./0.png
-80.000832,40.449085,"177","177",ANDERSON ST + GENERAL ROBINSON ST,,40.449084999999997,-80.000832000000003,"01",,,,,"0",./0.png
-79.899541,40.439514,"7132","7132",FORBES AVE + BRIARCLIFF,,40.439514000000003,-79.899540999999999,"01",,,,,"0",./0.png
-79.834328,40.319025,"10250","10250",WALNUT ST + JUNIPER,,40.319025000000003,-79.834327999999999,"01",,,,,"0",./0.png
-79.844813,40.534012,"3178","3178",FREEPORT RD + GUYS RUN RD,,40.534011999999997,-79.844813000000002,"01",,,,,"0",./0.png
-79.963524,40.493971,"2046","2046",SEAVEY RD + PARKER ST,,40.493971000000002,-79.963524000000007,"01",,,,,"0",./0.png
